Timestamp,A,B,C,D,E,F
2023-04-14 10:00:00,4488,7,673,848,176,3
2023-04-14 10:15:00,3975,11,773,633,172,6
2023-04-14 10:30:00,4518,9,649,672,180,1
2023-04-14 10:45:00,3799,8,702,750,175,8
2023-04-14 11:00:00,4991,10,691,740,192,4
2023-04-14 11:15:00,3489,8,688,710,185,5
2023-04-14 11:30:00,4289,9,679,890,187,8
2023-04-14 11:45:00,5014,6,761,646,190,8
2023-04-14 12:00:00,4872,8,752,741,189,11
2023-04-14 12:15:00,4161,8,749,760,200,1
2023-04-14 12:30:00,4370,10,671,807,197,8
2023-04-14 12:45:00,3226,10,761,687,202,8
2023-04-14 13:00:00,3256,9,679,575,193,5
2023-04-14 13:15:00,3380,8,632,594,175,4
2023-04-14 13:30:00,4626,7,736,380,174,3
2023-04-14 13:45:00,3514,7,726,263,186,2
2023-04-14 14:00:00,4561,11,803,396,169,1
2023-04-14 14:15:00,3838,10,986,468,160,14
2023-04-14 14:30:00,4476,8,1054,781,165,12
2023-04-14 14:45:00,4894,9,759,495,153,19
2023-04-14 15:00:00,7145,9,1104,861,159,12
2023-04-14 15:15:00,5732,11,1050,749,138,12
2023-04-14 15:30:00,7231,12,1284,833,152,15
2023-04-14 15:45:00,6947,8,1301,1261,129,12
2023-04-14 16:00:00,7118,12,1113,1087,123,15
2023-04-14 16:15:00,7065,10,1139,1457,122,8
2023-04-14 16:30:00,7998,10,1309,1174,134,18
2023-04-14 16:45:00,9972,9,1293,1344,110,28
2023-04-14 17:00:00,9051,7,1057,1325,119,10
2023-04-14 17:15:00,8573,8,956,1449,103,25
2023-04-14 17:30:00,6045,10,747,1202,112,11
2023-04-14 17:45:00,5852,9,966,1310,111,5
2023-04-14 18:00:00,5815,7,696,904,95,20
2023-04-14 18:15:00,4801,6,893,950,84,14
2023-04-14 18:30:00,4863,8,817,1164,98,2
2023-04-14 18:45:00,4626,9,987,1170,77,11
2023-04-14 19:00:00,3856,8,945,682,85,5
2023-04-14 19:15:00,3514,10,856,823,78,2
2023-04-14 19:30:00,3141,6,721,940,63,4
2023-04-14 19:45:00,3326,7,717,615,55,1
2023-04-14 20:00:00,3250,9,540,550,60,4
2023-04-14 20:15:00,2954,6,723,692,51,1
2023-04-14 20:30:00,2407,8,417,760,47,4
2023-04-14 20:45:00,2561,5,628,505,47,1
2023-04-14 21:00:00,2267,8,357,621,48,4
2023-04-14 21:15:00,2700,4,454,472,40,1
2023-04-14 21:30:00,2887,4,308,561,41,1
2023-04-14 21:45:00,2102,7,338,405,41,1
2023-04-14 22:00:00,1759,4,260,260,43,2
2023-04-14 22:15:00,1628,4,278,235,35,2
2023-04-14 22:30:00,1973,4,239,185,35,2
2023-04-14 22:45:00,1022,5,239,222,36,0
2023-04-14 23:00:00,1477,6,130,250,30,0
2023-04-14 23:15:00,872,4,153,104,34,1
2023-04-14 23:30:00,607,4,56,40,29,0
2023-04-14 23:45:00,649,3,63,51,31,0
2023-04-15 00:00:00,521,5,50,1,32,1
2023-04-15 00:15:00,507,6,53,27,32,1
2023-04-15 00:30:00,572,4,71,89,30,1
2023-04-15 00:45:00,676,6,128,74,27,1
2023-04-15 01:00:00,590,5,81,94,28,0
2023-04-15 01:15:00,553,6,108,169,32,0
2023-04-15 01:30:00,411,5,132,86,31,2
2023-04-15 01:45:00,598,4,193,145,30,1
2023-04-15 02:00:00,318,4,126,108,31,2
2023-04-15 02:15:00,805,4,201,233,31,1
2023-04-15 02:30:00,545,4,139,137,29,0
2023-04-15 02:45:00,328,5,266,353,29,0
2023-04-15 03:00:00,485,5,252,210,31,0
2023-04-15 03:15:00,739,5,259,247,28,1
2023-04-15 03:30:00,585,4,323,366,29,2
2023-04-15 03:45:00,586,6,324,250,31,2
2023-04-15 04:00:00,795,7,307,236,27,2
2023-04-15 04:15:00,539,6,283,321,29,1
2023-04-15 04:30:00,1012,5,390,297,27,3
2023-04-15 04:45:00,1055,5,320,386,28,3
2023-04-15 05:00:00,1129,4,229,412,31,2
2023-04-15 05:15:00,983,4,414,397,38,2
2023-04-15 05:30:00,963,7,444,426,39,1
2023-04-15 05:45:00,1864,7,363,427,42,1
2023-04-15 06:00:00,1895,7,429,483,48,4
2023-04-15 06:15:00,2134,6,372,458,49,4
2023-04-15 06:30:00,1766,5,405,603,54,4
2023-04-15 06:45:00,1458,4,367,713,54,3
2023-04-15 07:00:00,1653,4,511,353,62,2
2023-04-15 07:15:00,1864,8,437,502,58,5
2023-04-15 07:30:00,1830,7,607,543,71,1
2023-04-15 07:45:00,2617,7,609,819,66,5
2023-04-15 08:00:00,2760,5,585,668,67,1
2023-04-15 08:15:00,3392,8,609,623,78,5
2023-04-15 08:30:00,2704,8,572,869,77,6
2023-04-15 08:45:00,3083,8,501,598,72,4
2023-04-15 09:00:00,2744,5,509,659,81,4
2023-04-15 09:15:00,3889,4,445,722,79,1
2023-04-15 09:30:00,3750,4,379,607,81,8
2023-04-15 09:45:00,3369,8,381,572,88,0
2023-04-15 10:00:00,3868,5,451,623,91,4
2023-04-15 10:15:00,4190,8,665,614,88,1
2023-04-15 10:30:00,4080,5,383,690,87,4
2023-04-15 10:45:00,2927,6,633,639,94,9
2023-04-15 11:00:00,4650,9,525,639,92,14
2023-04-15 11:15:00,4336,6,708,841,99,5
2023-04-15 11:30:00,4116,9,561,968,102,1
2023-04-15 11:45:00,2604,6,742,915,88,7
2023-04-15 12:00:00,2840,8,752,522,90,7
2023-04-15 12:15:00,3215,5,457,547,103,2
2023-04-15 12:30:00,3658,6,712,956,101,5
2023-04-15 12:45:00,3877,6,627,802,90,5
2023-04-15 13:00:00,2274,8,682,457,91,3
2023-04-15 13:15:00,3483,5,451,488,83,5
2023-04-15 13:30:00,3196,8,582,767,81,2
2023-04-15 13:45:00,3531,8,733,480,82,2
2023-04-15 14:00:00,3448,9,554,602,88,2
2023-04-15 14:15:00,3126,6,731,701,76,4
2023-04-15 14:30:00,3984,7,794,472,79,6
2023-04-15 14:45:00,3409,10,679,761,78,1
2023-04-15 15:00:00,4116,5,597,831,75,4
2023-04-15 15:15:00,2502,10,860,783,69,7
2023-04-15 15:30:00,4298,5,577,506,65,7
2023-04-15 15:45:00,3279,7,683,825,63,3
2023-04-15 16:00:00,4404,6,900,526,62,9
2023-04-15 16:15:00,2928,9,594,1001,64,5
2023-04-15 16:30:00,3534,8,562,1121,58,0
2023-04-15 16:45:00,4358,7,524,631,55,10
2023-04-15 17:00:00,5238,6,818,652,57,1
2023-04-15 17:15:00,3648,7,802,1144,50,4
2023-04-15 17:30:00,3963,5,544,1075,59,3
2023-04-15 17:45:00,3757,6,542,1130,49,2
2023-04-15 18:00:00,5558,5,587,877,55,10
2023-04-15 18:15:00,3628,9,553,1069,46,9
2023-04-15 18:30:00,3872,7,520,970,51,2
2023-04-15 18:45:00,4554,7,716,775,46,1
2023-04-15 19:00:00,4816,5,495,532,41,5
2023-04-15 19:15:00,4330,5,616,539,45,3
2023-04-15 19:30:00,3880,4,620,890,46,4
2023-04-15 19:45:00,3008,7,473,515,41,2
2023-04-15 20:00:00,3281,4,341,445,37,2
2023-04-15 20:15:00,3633,5,424,650,41,1
2023-04-15 20:30:00,3666,5,422,701,36,2
2023-04-15 20:45:00,2884,4,285,641,39,4
2023-04-15 21:00:00,2210,4,418,493,35,3
2023-04-15 21:15:00,3071,4,409,492,34,1
2023-04-15 21:30:00,2782,5,230,382,33,2
2023-04-15 21:45:00,2335,7,296,428,38,2
2023-04-15 22:00:00,1918,4,234,403,36,1
2023-04-15 22:15:00,1969,6,237,199,31,1
2023-04-15 22:30:00,1911,6,200,286,36,0
2023-04-15 22:45:00,1380,4,95,220,35,1
2023-04-15 23:00:00,1082,6,90,128,33,0
2023-04-15 23:15:00,708,6,73,56,32,1
2023-04-15 23:30:00,566,4,49,82,30,1
2023-04-15 23:45:00,368,3,69,29,31,1
2023-04-16 00:00:00,368,6,67,2,30,0
2023-04-16 00:15:00,789,4,43,111,27,1
2023-04-16 00:30:00,732,5,61,24,27,0
2023-04-16 00:45:00,388,5,76,135,29,1
2023-04-16 01:00:00,765,6,95,84,32,0
2023-04-16 01:15:00,543,4,97,208,32,2
2023-04-16 01:30:00,308,6,109,152,29,2
2023-04-16 01:45:00,432,5,188,83,28,0
2023-04-16 02:00:00,690,4,106,265,29,0
2023-04-16 02:15:00,563,6,174,217,29,0
2023-04-16 02:30:00,365,6,254,241,29,1
2023-04-16 02:45:00,518,4,227,359,28,1
2023-04-16 03:00:00,613,4,205,230,27,2
2023-04-16 03:15:00,465,4,308,175,30,1
2023-04-16 03:30:00,745,5,246,430,29,3
2023-04-16 03:45:00,684,6,289,288,29,2
2023-04-16 04:00:00,787,5,192,271,32,1
2023-04-16 04:15:00,750,6,342,480,28,3
2023-04-16 04:30:00,671,4,218,298,30,3
2023-04-16 04:45:00,686,6,360,455,29,1
2023-04-16 05:00:00,970,7,259,400,35,1
2023-04-16 05:15:00,1324,5,277,338,38,1
2023-04-16 05:30:00,1442,6,270,512,37,2
2023-04-16 05:45:00,1209,4,349,529,41,3
2023-04-16 06:00:00,1894,6,475,627,43,2
2023-04-16 06:15:00,1764,5,430,639,47,3
2023-04-16 06:30:00,1957,5,327,461,50,5
2023-04-16 06:45:00,1455,6,306,339,58,2
2023-04-16 07:00:00,2390,5,438,361,57,3
2023-04-16 07:15:00,1780,6,534,345,62,1
2023-04-16 07:30:00,2055,8,477,419,62,7
2023-04-16 07:45:00,1962,5,378,558,68,2
2023-04-16 08:00:00,3019,4,602,800,68,5
2023-04-16 08:15:00,2637,4,399,467,68,2
2023-04-16 08:30:00,2240,7,466,853,77,1
2023-04-16 08:45:00,3390,8,630,580,73,2
2023-04-16 09:00:00,2750,4,423,663,76,12
2023-04-16 09:15:00,2788,4,632,500,81,9
2023-04-16 09:30:00,4170,6,639,665,88,0
2023-04-16 09:45:00,2879,7,692,1010,89,0
2023-04-16 10:00:00,3798,7,571,924,79,3
2023-04-16 10:15:00,3004,8,446,898,89,4
2023-04-16 10:30:00,4388,5,423,1012,80,0
2023-04-16 10:45:00,4443,7,498,738,88,6
2023-04-16 11:00:00,4100,5,465,553,95,13
2023-04-16 11:15:00,2930,9,545,734,88,8
2023-04-16 11:30:00,3429,6,561,723,101,5
2023-04-16 11:45:00,2542,5,537,961,97,2
2023-04-16 12:00:00,4383,7,777,938,102,8
2023-04-16 12:15:00,4427,6,560,639,101,7
2023-04-16 12:30:00,3276,9,552,642,103,4
2023-04-16 12:45:00,3769,9,599,621,99,2
2023-04-16 13:00:00,2118,9,565,460,96,5
2023-04-16 13:15:00,3531,7,700,852,86,5
2023-04-16 13:30:00,3180,9,801,590,93,3
2023-04-16 13:45:00,2111,8,432,780,81,3
2023-04-16 14:00:00,2261,8,571,642,90,1
2023-04-16 14:15:00,2195,6,603,810,75,5
2023-04-16 14:30:00,3817,9,706,697,73,2
2023-04-16 14:45:00,2446,5,653,752,84,6
2023-04-16 15:00:00,4286,9,609,570,74,1
2023-04-16 15:15:00,3424,7,660,519,71,3
2023-04-16 15:30:00,2967,10,759,809,76,6
2023-04-16 15:45:00,3682,9,800,803,64,8
2023-04-16 16:00:00,3839,8,570,689,71,10
2023-04-16 16:15:00,3064,6,723,619,69,2
2023-04-16 16:30:00,5048,6,598,827,69,12
2023-04-16 16:45:00,5013,9,869,1085,60,6
2023-04-16 17:00:00,3796,7,553,849,62,6
2023-04-16 17:15:00,4554,5,742,1301,57,5
2023-04-16 17:30:00,5042,6,578,1024,54,3
2023-04-16 17:45:00,5400,6,786,1169,50,11
2023-04-16 18:00:00,4810,7,530,1147,52,10
2023-04-16 18:15:00,3971,6,582,676,45,7
2023-04-16 18:30:00,4212,9,512,700,44,5
2023-04-16 18:45:00,3483,7,498,1018,51,1
2023-04-16 19:00:00,3665,5,690,707,49,5
2023-04-16 19:15:00,4117,6,422,622,44,3
2023-04-16 19:30:00,3044,8,360,748,45,5
2023-04-16 19:45:00,3820,5,373,766,41,4
2023-04-16 20:00:00,3738,6,282,705,42,2
2023-04-16 20:15:00,2574,7,302,555,42,2
2023-04-16 20:30:00,3337,7,288,722,36,1
2023-04-16 20:45:00,3240,4,403,628,40,4
2023-04-16 21:00:00,2373,6,237,442,36,4
2023-04-16 21:15:00,2117,5,255,537,37,3
2023-04-16 21:30:00,2016,5,271,295,34,1
2023-04-16 21:45:00,2608,7,316,275,35,2
2023-04-16 22:00:00,2264,7,238,268,32,2
2023-04-16 22:15:00,1336,6,181,285,31,2
2023-04-16 22:30:00,1610,6,200,142,30,1
2023-04-16 22:45:00,1632,4,120,143,33,1
2023-04-16 23:00:00,1048,4,90,140,33,2
2023-04-16 23:15:00,747,6,76,76,32,0
2023-04-16 23:30:00,531,4,75,30,28,1
2023-04-16 23:45:00,449,4,35,34,32,1
2023-04-17 00:00:00,412,4,50,48,30,0
2023-04-17 00:15:00,616,4,62,87,30,1
2023-04-17 00:30:00,401,6,28,65,31,1
2023-04-17 00:45:00,664,6,23,65,27,2
2023-04-17 01:00:00,470,5,42,-3,31,0
2023-04-17 01:15:00,432,4,37,15,29,1
2023-04-17 01:30:00,673,6,70,29,30,0
2023-04-17 01:45:00,609,5,35,46,29,0
2023-04-17 02:00:00,729,6,44,83,27,1
2023-04-17 02:15:00,675,6,43,84,29,0
2023-04-17 02:30:00,375,7,43,48,30,2
2023-04-17 02:45:00,700,8,46,12,28,1
2023-04-17 03:00:00,626,7,50,-9,30,1
2023-04-17 03:15:00,358,7,116,-1,30,2
2023-04-17 03:30:00,542,6,120,52,32,2
2023-04-17 03:45:00,700,8,242,66,31,0
2023-04-17 04:00:00,1107,8,261,156,26,0
2023-04-17 04:15:00,1270,7,450,227,26,2
2023-04-17 04:30:00,2140,8,528,520,27,0
2023-04-17 04:45:00,3632,8,495,757,31,5
2023-04-17 05:00:00,4178,9,788,749,41,1
2023-04-17 05:15:00,5308,7,750,756,53,9
2023-04-17 05:30:00,5110,9,728,993,55,19
2023-04-17 05:45:00,7986,7,822,865,65,6
2023-04-17 06:00:00,6451,7,863,1207,74,9
2023-04-17 06:15:00,6260,8,857,1364,90,4
2023-04-17 06:30:00,6346,10,1062,1321,99,18
2023-04-17 06:45:00,5242,10,1025,742,115,22
2023-04-17 07:00:00,6097,8,826,727,124,16
2023-04-17 07:15:00,5380,10,1113,1058,128,5
2023-04-17 07:30:00,5885,10,796,854,129,10
2023-04-17 07:45:00,4203,11,929,941,159,5
2023-04-17 08:00:00,4297,12,878,547,147,6
2023-04-17 08:15:00,3936,11,867,449,166,2
2023-04-17 08:30:00,4145,11,796,678,164,7
2023-04-17 08:45:00,4757,9,762,403,162,11
2023-04-17 09:00:00,3659,12,602,724,176,1
2023-04-17 09:15:00,4770,7,601,637,178,1
2023-04-17 09:30:00,3451,11,699,494,165,8
2023-04-17 09:45:00,3492,8,636,874,158,6
2023-04-17 10:00:00,3725,11,748,861,181,10
2023-04-17 10:15:00,3492,11,681,863,184,6
2023-04-17 10:30:00,3645,7,600,954,193,4
2023-04-17 10:45:00,3690,9,770,791,187,2
2023-04-17 11:00:00,5069,7,709,732,185,4
2023-04-17 11:15:00,4251,8,720,751,194,8
2023-04-17 11:30:00,4564,7,687,827,178,4
2023-04-17 11:45:00,4289,6,622,830,204,7
2023-04-17 12:00:00,3711,10,623,772,182,11
2023-04-17 12:15:00,4162,9,650,497,202,6
2023-04-17 12:30:00,4805,10,606,553,194,9
2023-04-17 12:45:00,5042,10,706,490,194,5
2023-04-17 13:00:00,4918,6,721,351,193,2
2023-04-17 13:15:00,4252,9,680,577,183,8
2023-04-17 13:30:00,4687,10,786,364,189,5
2023-04-17 13:45:00,4199,11,847,592,164,2
2023-04-17 14:00:00,3960,7,924,677,172,11
2023-04-17 14:15:00,4170,7,753,481,164,9
2023-04-17 14:30:00,5714,10,924,656,155,15
2023-04-17 14:45:00,6780,9,886,856,149,1
2023-04-17 15:00:00,5571,8,841,522,148,21
2023-04-17 15:15:00,5451,7,1033,1038,139,12
2023-04-17 15:30:00,7154,9,824,684,138,20
2023-04-17 15:45:00,7223,11,1286,1144,136,6
2023-04-17 16:00:00,6647,7,857,831,126,21
2023-04-17 16:15:00,9294,8,823,1397,118,29
2023-04-17 16:30:00,7001,8,865,1224,136,36
2023-04-17 16:45:00,10173,7,966,1450,111,31
2023-04-17 17:00:00,8196,6,1235,1450,107,18
2023-04-17 17:15:00,8486,6,789,1250,109,13
2023-04-17 17:30:00,7896,10,1232,1205,112,27
2023-04-17 17:45:00,6363,6,826,1114,113,12
2023-04-17 18:00:00,4109,8,873,794,102,6
2023-04-17 18:15:00,4450,8,673,852,99,8
2023-04-17 18:30:00,4792,9,796,992,91,10
2023-04-17 18:45:00,3545,8,588,903,88,3
2023-04-17 19:00:00,4255,5,976,759,81,2
2023-04-17 19:15:00,3278,6,915,739,76,1
2023-04-17 19:30:00,4090,5,484,924,68,1
2023-04-17 19:45:00,3262,6,788,817,60,5
2023-04-17 20:00:00,3604,6,525,559,52,1
2023-04-17 20:15:00,2475,6,628,690,54,4
2023-04-17 20:30:00,3554,7,628,678,48,3
2023-04-17 20:45:00,2953,5,588,578,41,3
2023-04-17 21:00:00,3050,6,379,460,41,4
2023-04-17 21:15:00,3103,4,540,560,43,4
2023-04-17 21:30:00,1953,8,334,424,41,1
2023-04-17 21:45:00,2612,6,454,481,39,2
2023-04-17 22:00:00,2091,4,390,409,44,1
2023-04-17 22:15:00,1646,5,356,405,36,2
2023-04-17 22:30:00,1380,7,174,221,33,2
2023-04-17 22:45:00,1640,6,226,309,36,1
2023-04-17 23:00:00,1173,4,198,160,32,1
2023-04-17 23:15:00,926,6,92,87,33,0
2023-04-17 23:30:00,728,5,87,68,30,0
2023-04-17 23:45:00,545,5,50,13,28,1
2023-04-18 00:00:00,567,4,50,92,27,1
2023-04-18 00:15:00,484,6,58,85,32,0
2023-04-18 00:30:00,734,4,65,49,30,0
2023-04-18 00:45:00,694,4,27,66,27,2
2023-04-18 01:00:00,452,4,34,63,28,0
2023-04-18 01:15:00,429,6,60,14,28,1
2023-04-18 01:30:00,632,6,66,56,27,1
2023-04-18 01:45:00,362,7,63,94,31,1
2023-04-18 02:00:00,322,6,44,65,31,1
2023-04-18 02:15:00,349,5,37,66,28,2
2023-04-18 02:30:00,422,5,46,18,27,0
2023-04-18 02:45:00,675,6,26,48,30,2
2023-04-18 03:00:00,741,7,68,28,30,1
2023-04-18 03:15:00,492,8,85,39,30,2
2023-04-18 03:30:00,231,7,120,83,30,0
2023-04-18 03:45:00,789,6,188,164,27,2
2023-04-18 04:00:00,912,7,286,204,28,0
2023-04-18 04:15:00,1278,8,436,282,28,0
2023-04-18 04:30:00,1508,9,453,331,27,0
2023-04-18 04:45:00,3468,8,698,518,34,6
2023-04-18 05:00:00,3703,8,677,812,43,8
2023-04-18 05:15:00,4770,8,924,1174,48,8
2023-04-18 05:30:00,6079,9,570,1127,62,6
2023-04-18 05:45:00,6710,9,628,860,63,18
2023-04-18 06:00:00,7310,8,941,880,74,1
2023-04-18 06:15:00,6515,7,1234,1287,87,4
2023-04-18 06:30:00,7976,11,780,1312,91,10
2023-04-18 06:45:00,5000,11,666,1074,119,2
2023-04-18 07:00:00,5825,9,707,789,114,9
2023-04-18 07:15:00,5615,7,704,644,124,5
2023-04-18 07:30:00,5247,10,751,767,141,11
2023-04-18 07:45:00,3442,7,623,683,158,6
2023-04-18 08:00:00,3337,10,695,556,141,2
2023-04-18 08:15:00,3263,7,865,567,149,6
2023-04-18 08:30:00,4289,9,790,710,172,2
2023-04-18 08:45:00,3226,9,725,498,155,9
2023-04-18 09:00:00,4280,8,624,684,150,8
2023-04-18 09:15:00,4117,12,698,823,160,5
2023-04-18 09:30:00,4024,12,735,842,172,3
2023-04-18 09:45:00,4665,8,723,668,169,1
2023-04-18 10:00:00,3805,11,610,831,174,6
2023-04-18 10:15:00,4961,8,714,726,177,7
2023-04-18 10:30:00,4010,6,725,792,166,4
2023-04-18 10:45:00,4629,7,645,726,185,7
2023-04-18 11:00:00,5074,9,620,816,194,1
2023-04-18 11:15:00,4493,6,647,616,188,4
2023-04-18 11:30:00,5063,9,628,797,202,1
2023-04-18 11:45:00,4373,9,650,644,201,8
2023-04-18 12:00:00,3253,7,762,496,184,11
2023-04-18 12:15:00,4387,8,651,620,199,3
2023-04-18 12:30:00,4397,9,628,653,194,7
2023-04-18 12:45:00,4621,6,709,388,179,10
2023-04-18 13:00:00,3214,9,620,364,185,2
2023-04-18 13:15:00,3878,6,757,284,193,11
2023-04-18 13:30:00,4956,6,719,229,178,8
2023-04-18 13:45:00,5242,7,670,571,175,1
2023-04-18 14:00:00,4005,6,795,262,155,9
2023-04-18 14:15:00,4296,9,825,579,155,11
2023-04-18 14:30:00,4298,7,746,689,162,16
2023-04-18 14:45:00,5816,7,774,728,158,20
2023-04-18 15:00:00,7069,6,854,594,159,18
2023-04-18 15:15:00,7468,11,1276,774,151,27
2023-04-18 15:30:00,7402,12,1153,1054,153,22
2023-04-18 15:45:00,8251,11,1310,870,140,13
2023-04-18 16:00:00,7294,6,973,964,131,25
2023-04-18 16:15:00,8769,9,915,1127,123,25
2023-04-18 16:30:00,8123,6,1385,1420,116,34
2023-04-18 16:45:00,9420,9,1152,1153,129,6
2023-04-18 17:00:00,9392,7,1006,1239,118,9
2023-04-18 17:15:00,7013,9,940,908,120,12
2023-04-18 17:30:00,5928,6,846,1307,102,26
2023-04-18 17:45:00,6635,11,758,1058,95,12
2023-04-18 18:00:00,5012,8,836,1065,89,1
2023-04-18 18:15:00,4894,8,797,955,102,14
2023-04-18 18:30:00,3892,6,677,962,93,3
2023-04-18 18:45:00,3430,5,915,758,84,6
2023-04-18 19:00:00,4826,5,701,958,82,6
2023-04-18 19:15:00,4602,10,905,740,76,1
2023-04-18 19:30:00,4130,7,675,966,71,1
2023-04-18 19:45:00,4088,5,752,706,56,1
2023-04-18 20:00:00,2665,8,518,849,56,2
2023-04-18 20:15:00,3776,5,480,530,52,3
2023-04-18 20:30:00,3469,6,382,520,48,1
2023-04-18 20:45:00,2653,7,360,459,44,4
2023-04-18 21:00:00,2416,7,333,581,49,1
2023-04-18 21:15:00,2505,4,302,455,45,2
2023-04-18 21:30:00,1965,8,454,328,42,3
2023-04-18 21:45:00,2588,4,295,300,45,3
2023-04-18 22:00:00,2344,6,234,420,40,3
2023-04-18 22:15:00,2070,7,223,308,37,1
2023-04-18 22:30:00,1837,4,287,304,38,0
2023-04-18 22:45:00,1562,6,257,181,36,0
2023-04-18 23:00:00,1395,6,180,163,33,2
2023-04-18 23:15:00,759,5,126,80,31,1
2023-04-18 23:30:00,520,4,59,117,30,0
2023-04-18 23:45:00,576,4,25,83,31,1
2023-04-19 00:00:00,692,5,39,61,29,0
2023-04-19 00:15:00,542,6,79,106,27,1
2023-04-19 00:30:00,790,4,31,63,28,1
2023-04-19 00:45:00,400,4,42,56,32,2
2023-04-19 01:00:00,356,5,45,88,32,1
2023-04-19 01:15:00,400,4,74,21,28,1
2023-04-19 01:30:00,351,7,67,48,32,0
2023-04-19 01:45:00,440,7,83,57,29,1
2023-04-19 02:00:00,482,7,31,19,28,1
2023-04-19 02:15:00,781,8,60,67,32,2
2023-04-19 02:30:00,734,7,52,-3,31,0
2023-04-19 02:45:00,475,6,52,40,30,0
2023-04-19 03:00:00,457,8,66,2,28,1
2023-04-19 03:15:00,488,8,47,-5,30,0
2023-04-19 03:30:00,455,9,167,58,31,2
2023-04-19 03:45:00,524,6,180,68,28,2
2023-04-19 04:00:00,792,7,354,162,28,2
2023-04-19 04:15:00,1760,9,253,199,29,2
2023-04-19 04:30:00,2326,7,449,575,30,2
2023-04-19 04:45:00,2777,7,350,675,34,4
2023-04-19 05:00:00,3067,7,612,784,42,14
2023-04-19 05:15:00,5894,9,806,1131,53,16
2023-04-19 05:30:00,5249,10,996,1212,56,9
2023-04-19 05:45:00,8052,10,921,882,64,8
2023-04-19 06:00:00,7367,7,650,984,82,19
2023-04-19 06:15:00,6346,10,1098,1343,89,32
2023-04-19 06:30:00,8261,7,1090,968,92,15
2023-04-19 06:45:00,7148,9,1054,1169,107,20
2023-04-19 07:00:00,6820,11,1215,634,113,1
2023-04-19 07:15:00,3982,8,756,1097,117,5
2023-04-19 07:30:00,3680,7,676,1041,134,11
2023-04-19 07:45:00,3718,11,695,637,150,5
2023-04-19 08:00:00,3277,12,712,732,143,7
2023-04-19 08:15:00,4858,9,628,805,150,2
2023-04-19 08:30:00,4103,10,676,696,160,7
2023-04-19 08:45:00,4371,8,829,744,155,9
2023-04-19 09:00:00,3170,7,813,420,152,5
2023-04-19 09:15:00,3488,8,724,653,168,11
2023-04-19 09:30:00,4075,7,684,842,175,4
2023-04-19 09:45:00,4625,10,681,715,183,7
2023-04-19 10:00:00,5023,9,624,922,175,2
2023-04-19 10:15:00,4210,8,642,555,167,8
2023-04-19 10:30:00,5024,10,673,818,174,9
2023-04-19 10:45:00,3950,7,642,599,171,10
2023-04-19 11:00:00,3812,7,725,778,180,1
2023-04-19 11:15:00,3171,10,761,882,184,8
2023-04-19 11:30:00,3610,10,693,758,198,7
2023-04-19 11:45:00,4732,8,681,539,193,11
2023-04-19 12:00:00,4152,10,605,782,199,2
2023-04-19 12:15:00,5170,7,753,613,188,6
2023-04-19 12:30:00,4240,7,721,643,208,2
2023-04-19 12:45:00,4225,7,761,337,203,5
2023-04-19 13:00:00,5005,10,676,602,189,5
2023-04-19 13:15:00,4692,9,790,495,168,11
2023-04-19 13:30:00,3651,7,785,608,187,8
2023-04-19 13:45:00,4856,9,845,358,180,13
2023-04-19 14:00:00,4808,9,850,715,164,9
2023-04-19 14:15:00,5394,7,912,334,157,1
2023-04-19 14:30:00,5505,9,855,373,167,13
2023-04-19 14:45:00,5666,9,968,842,154,18
2023-04-19 15:00:00,6750,8,812,688,140,13
2023-04-19 15:15:00,5879,12,1055,690,138,20
2023-04-19 15:30:00,6686,12,965,903,138,22
2023-04-19 15:45:00,6524,6,1261,1135,130,3
2023-04-19 16:00:00,6770,9,881,1380,135,35
2023-04-19 16:15:00,7860,9,1043,1442,140,34
2023-04-19 16:30:00,6600,8,1102,1347,119,12
2023-04-19 16:45:00,9997,9,859,1202,130,31
2023-04-19 17:00:00,8360,8,1363,1131,123,31
2023-04-19 17:15:00,7876,10,1293,1482,109,17
2023-04-19 17:30:00,8136,10,1234,1062,102,20
2023-04-19 17:45:00,5060,10,1041,962,111,12
2023-04-19 18:00:00,5274,11,674,1057,107,3
2023-04-19 18:15:00,4205,9,908,1027,93,12
2023-04-19 18:30:00,3667,6,802,1220,95,11
2023-04-19 18:45:00,3476,10,891,1030,75,5
2023-04-19 19:00:00,4398,6,827,651,74,5
2023-04-19 19:15:00,3365,9,588,735,75,6
2023-04-19 19:30:00,4253,8,661,803,63,4
2023-04-19 19:45:00,3006,6,836,565,60,1
2023-04-19 20:00:00,3044,5,550,782,55,2
2023-04-19 20:15:00,3681,8,546,804,54,2
2023-04-19 20:30:00,3037,8,623,588,46,4
2023-04-19 20:45:00,2499,5,589,428,46,4
2023-04-19 21:00:00,2307,5,507,665,41,1
2023-04-19 21:15:00,2243,7,529,570,40,4
2023-04-19 21:30:00,2605,8,348,494,43,3
2023-04-19 21:45:00,2288,7,280,346,44,2
2023-04-19 22:00:00,2059,6,231,456,38,1
2023-04-19 22:15:00,1493,7,315,380,37,2
2023-04-19 22:30:00,1771,7,221,280,34,0
2023-04-19 22:45:00,1736,5,227,280,32,0
2023-04-19 23:00:00,1214,6,216,152,30,1
2023-04-19 23:15:00,926,6,96,183,34,1
2023-04-19 23:30:00,736,5,75,112,29,0
2023-04-19 23:45:00,810,5,50,0,29,1
2023-04-20 00:00:00,616,6,60,73,29,0
